gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
SPAG9,0.2936065968366135,9.66978458824241e-38,0.2936065968366135,37.01458320049608,True,False,True,False,True,False,False,False,sig.pos
TENM1,0.05693691155210802,5.931297440258854e-06,0.05693691155210802,5.226850296599929,True,False,True,False,True,False,False,False,sig.pos
CD9,0.6684675535563475,4.774667375227541e-70,0.6684675535563475,69.32105687793047,True,False,True,False,True,False,False,False,sig.pos
NISCH,-0.030307977034746695,5.596013600189577e-05,-0.030307977034746695,4.252121238697703,True,False,False,True,False,True,False,False,sig.neg
STAB1,-0.14115768068231158,2.321898677053752e-14,-0.14115768068231158,13.634156735913791,True,False,False,True,False,True,False,False,sig.neg
HFE,-0.004306449412204046,0.0008135137757091098,-0.004306449412204046,3.0896350884999606,True,False,False,True,False,True,False,False,sig.neg
APBA3,-0.007455597486450697,0.008987676802554896,-0.007455597486450697,2.046352553230064,True,False,False,True,False,True,False,False,sig.neg
PTBP1,0.14048359096587906,2.993196226224075e-15,0.14048359096587906,14.523864811000484,True,False,True,False,True,False,False,False,sig.pos
QPCTL,0.06260650454196308,5.9032741697732725e-05,0.06260650454196308,4.228907046076695,True,False,True,False,True,False,False,False,sig.pos
TYROBP,0.2254134249197418,1.1839829576490038e-26,0.2254134249197418,25.926654548839675,True,False,True,False,True,False,False,False,sig.pos
EXTL3,0.21244590119095397,9.292576925624237e-26,0.21244590119095397,25.03186383504947,True,False,True,False,True,False,False,False,sig.pos
SLC25A39,0.026666096739799968,0.00035147269688668077,0.026666096739799968,3.4541084062117315,True,False,True,False,True,False,False,False,sig.pos
ZC3H3,-0.06442100737500975,1.4352244718425988e-05,-0.06442100737500975,4.843080169133042,True,False,False,True,False,True,False,False,sig.neg
XYLT2,0.4087372214801672,3.1387862653689274e-47,0.4087372214801672,46.50323825643478,True,False,True,False,True,False,False,False,sig.pos
WWTR1,0.006084288967921604,2.1489195826429636e-06,0.006084288967921604,5.667779836471276,True,False,True,False,True,False,False,False,sig.pos
CYP24A1,-0.03156548637951878,0.001993307304737707,-0.03156548637951878,2.7004257417091395,True,False,False,True,False,True,False,False,sig.neg
NCDN,-0.05454895342798885,0.0008674176773577237,-0.05454895342798885,3.061771731483215,True,False,False,True,False,True,False,False,sig.neg
GRAMD1B,-0.011324393319713633,0.04502044371835964,-0.011324393319713633,1.3465902289382206,True,False,False,True,False,True,False,False,sig.neg
TYMP,-0.007446250072578306,2.7670480133244485e-07,-0.007446250072578306,6.557983304993145,True,False,False,True,False,True,False,False,sig.neg
NCAPH2,-0.06451081063740091,9.394012869979198e-06,-0.06451081063740091,5.027148849160528,True,False,False,True,False,True,False,False,sig.neg
TNFRSF1B,-0.10661308346427871,8.501568691811797e-10,-0.10661308346427871,9.0705009317751,True,False,False,True,False,True,False,False,sig.neg
CHPF2,-0.02062672677668901,0.431015126089322,-0.02062672677668901,0.36550748839645103,False,True,False,True,False,False,False,True,insig.neg
ASTE1,-0.022300205181566304,3.15408605463428e-05,-0.022300205181566304,4.50112646175443,True,False,False,True,False,True,False,False,sig.neg
PEX3,0.3827632026208658,1.7048476635375893e-42,0.3827632026208658,41.768314421270155,True,False,True,False,True,False,False,False,sig.pos
GABARAPL2,0.1109230817579989,5.090245486901048e-10,0.1109230817579989,9.293261272469598,True,False,True,False,True,False,False,False,sig.pos
METTL1,-0.11193693323893565,2.6181511925657906e-11,-0.11193693323893565,10.582005277494556,True,False,False,True,False,True,False,False,sig.neg
VCAN,-0.026941753143902375,0.03496728269754238,-0.026941753143902375,1.4563381153405948,True,False,False,True,False,True,False,False,sig.neg
C6,0.2327783592032595,1.2416112930956788e-26,0.2327783592032595,25.90601434593541,True,False,True,False,True,False,False,False,sig.pos
SLC66A1,0.12337511916445199,3.2572126080110463e-13,0.12337511916445199,12.487153892809868,True,False,True,False,True,False,False,False,sig.pos
RAB27B,0.8617502398390324,2.479061565543963e-81,0.8617502398390324,80.60571268773641,True,False,True,False,True,False,False,False,sig.pos
AIFM2,0.04314665411308248,0.002596456958759724,0.04314665411308248,2.5856188722709574,True,False,True,False,True,False,False,False,sig.pos
TG,0.010664238199577545,0.10967436552900725,0.010664238199577545,0.9598948693282883,False,True,True,False,False,False,True,False,insig.pos
EPHA3,0.12086525669508381,1.24938830961314e-13,0.12086525669508381,12.903302562015943,True,False,True,False,True,False,False,False,sig.pos
