gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
Crisp1,-0.23637438178043382,8.28565635245345e-07,-0.23637438178043382,6.081673083025185,True,False,False,True,False,True,False,False,sig.neg
Crispld1,-0.11455109584474105,0.015009824863183686,-0.11455109584474105,1.8236243751382517,True,False,False,True,False,True,False,False,sig.neg
Crispld2,-0.06374114344993605,0.004636789465103027,-0.06374114344993605,2.3337826229352867,True,False,False,True,False,True,False,False,sig.neg
Crtac1,-0.07638326817086208,0.08614226814573628,-0.07638326817086208,1.0647836973492593,False,True,False,True,False,False,False,True,insig.neg
Cryaa,-0.10954261098574025,0.04283191573411877,-0.10954261098574025,1.3682325005707405,True,False,False,True,False,True,False,False,sig.neg
Crybb1,-0.05354957709626072,0.2585950763890456,-0.05354957709626072,0.5873797482778399,False,True,False,True,False,False,False,True,insig.neg
Csf1,-0.10951081025430809,5.94092882302692e-05,-0.10951081025430809,4.226145650779654,True,False,False,True,False,True,False,False,sig.neg
Csf1r,0.5494965954024108,3.820925402601441e-27,0.5494965954024108,26.417831441127294,True,False,True,False,True,False,False,False,sig.pos
Csf2,-0.1819127827209542,2.995203317064427e-06,-0.1819127827209542,5.523573691978454,True,False,False,True,False,True,False,False,sig.neg
Csf2rb,-0.3826921447834545,2.984451805368043e-13,-0.3826921447834545,12.525135429950968,True,False,False,True,False,True,False,False,sig.neg
Csf2rb2,-0.6317472712021183,1.3958971918866158e-26,-0.6317472712021183,25.85514656641236,True,False,False,True,False,True,False,False,sig.neg
Csf3r,0.030347754836907243,0.0892098479171767,0.030347754836907243,1.0495872010048735,False,True,True,False,False,False,True,False,insig.pos
Csn1s2a,-0.07246548253047733,0.14350468967244034,-0.07246548253047733,0.8431339061384684,False,True,False,True,False,False,False,True,insig.neg
Csn2,-0.07957679350175748,0.09848538719663881,-0.07957679350175748,1.0066282033161533,False,True,False,True,False,False,False,True,insig.neg
Csprs,-0.058629876210498824,0.13374012033831523,-0.058629876210498824,0.8737382903611616,False,True,False,True,False,False,False,True,insig.neg
Csrp3,-0.2857768794506791,4.932080909774215e-10,-0.2857768794506791,9.306969807506102,True,False,False,True,False,True,False,False,sig.neg
Cst3,0.39766308203009143,7.603927030801754e-18,0.39766308203009143,17.11896205938579,True,False,True,False,True,False,False,False,sig.pos
Cstb,0.3048822995363103,4.3779821196415345e-14,0.3048822995363103,13.358726016490534,True,False,True,False,True,False,False,False,sig.pos
